cl_from	cl_to
242599	312430
820351	361955
749020	1518618
512115	1477298
973345	1497866
401136	241708
629020	1620878
657430	5356
657430	10709
425323	1375
718902	1032
734281	926
659394	914
745756	1021
179637	1194
836141	10782
884702	5715
783374	1457
208118	1526
179645	1194
219415	312430
668998	593951
990945	5665
990945	1478636
990945	1515739
633411	1668248
369280	1572233
651194	869
709394	1067
653140	1449
450624	593921
735711	1419907
591672	593951
919324	1531
464308	362559
953198	312430
110501	985
197058	1550796
793656	1668632
308602	1076
767825	5344
888236	4737
134327	312430
828028	361955
114611	312430
114611	1610978
285491	1597
752890	1495
418746	1164
334285	1102
746486	1591
793780	1450
734025	489164
412869	747
1068829	807
697745	952
451173	362559
482535	361955
795378	1610978
454395	1610978
474211	362559
469805	362559
1147812	806
818346	361955
447536	5589
447536	5701
447539	5589
447539	5701
813978	361955
249681	1228
307175	5613
816748	361955
41531	241620
89240	5341
103083	5341
26075	25227
26079	1610978
62420	729
579098	5340
79336	312430
39052	1581004
88618	312430
10462	885
36970	5397
174605	361955
819788	361955
555736	10692
146908	1509249
500033	1509249
443030	944
1188255	1509249
1188257	1509249
310180	1101
834084	1509249
332493	1653245
821439	361955
1069808	312430
868984	5365
868984	10705
1124155	10803
431993	1024
1222499	5364
1222499	10703
633633	5260
633633	5261
197374	312430
341008	5581
1218833	5591
674340	10771
674340	10783
513967	960
941675	5325
891240	1671859
9347	1357
382390	312430
421762	25222
421762	1610961
421762	1610965
421762	1610978
862905	361955
882217	361955
773828	362559
849077	361955
802352	758
97330	1019394
3846	312430
214927	808
810606	361955
433146	362559
867725	361955
879180	361955
740319	361955
1051294	1488281
1051294	1522905
876445	361955
338470	362559
1193010	312430
868587	361955
1253237	1406531
1188838	312430
1051801	1488281
822119	361955
816899	361955
1023551	312430
141338	312430
458570	362559
1155337	1180
801536	1625786
995949	1497866
56751	1670765
813963	361955
448093	362559
644499	1585653
101729	5580
581965	1406531
45942	1668248
1135879	1568009
787791	186058
761628	312430
805151	1550796
916166	1597650
120825	312430
815223	361955
824847	361955
528323	1039
284467	5354
284467	10703
135801	517858
376315	5395
553981	1631586
526693	361955
514803	362559
1202014	25229
332208	622
530145	5585
391600	814
825035	361955
223586	1048
44748	1406534
682124	1567
432472	361955
123220	312430
473975	362559
1199297	1203965
22265	1668248
735271	10774
986944	312430
1151695	5366
1151695	10705
1238734	5369
52059	1411
352559	5327
352559	5343
98598	312430
405756	1477467
1100623	5367
229147	312430
447198	362559
834314	361955
75369	5588
1212750	312430
469198	362559
1240447	1102
837606	361955
876079	361955
44542	1658604
29311	5354
29311	10704
29311	10837
29311	1597651
179154	5369
179154	10788
465113	5588
440126	362559
450855	362559
445899	362559
980825	1651050
344385	362559
13044	1309
824747	361955
278463	1306
278463	1307
474596	362559
759594	312430
47974	729
651251	5348
572641	5330
201020	1610961
201020	1610968
21771	1668249
453678	11035
751993	10773
751993	10785
213093	5369
1228592	25229
1213100	10775
1243301	1609
1243301	10703
508492	312430
730468	312430
708688	1426
708688	11034
112743	312430
331507	10771
331507	10787
940984	11028
171502	5359
814107	985
164656	312430
458586	362559
99068	312430
221640	1584758
761990	1406531
506943	1651050
438567	362559
862956	361955
890257	361955
790288	5255
676522	4735
771149	1670765
861867	361955
1127641	1550796
1172654	1668249
526645	1501538
140470	1501538
123373	312430
123429	312430
1190861	312430
123196	312430
1072213	1620878
662518	1539
863573	361955
747774	1225547
441052	362559
452338	362559
651478	1631586
812956	361955
444201	362559
826090	361955
446465	362559
123374	312430
748414	312430
272968	1286
811391	361955
149759	681680
149761	681680
331330	10771
331330	10787
644229	10774
422844	1354
141407	312430
714521	1585640
1123062	5362
1123062	10706
453553	362559
18874	855
18874	1449
18874	1450
18874	1584595
60797	1444
1211449	5369
1163893	1444
304652	1000169
867321	361955
64111	907
1178670	312430
1029777	1653244
873130	361955
299605	312430
815927	361955
1139550	803
646045	1176
959767	1477464
464210	5590
636280	819
707281	1516
284144	1470
1191802	312430
146407	312430
1055231	1567850
809887	1551111
198278	1044
181039	910
384903	1049
575071	138984
425750	5583
410304	5705
765738	5589
28676	312430
315869	1553
1040304	1362
41228	1101
245168	1176
268944	97982
1174663	1424102
498744	752
131763	312430
393445	1047
815873	5606
970286	1108
1110849	1471688
100631	1062
49331	312430
1244640	1550796
47265	1019394
609988	1620878
838481	139879
795248	1631581
660926	97992
774834	1580994
323237	1081
407705	1170772
704024	1170772
746463	1170772
475567	1170772
704023	1170772
452265	1170772
1171648	312430
510075	1119
5818	1170772
145115	312430
879558	361955
459880	361955
202308	312430
555268	623
449929	362559
813714	361955
862965	361955
626299	361955
1175930	1572235
825052	361955
130006	504997
7659	5370
327255	361955
445929	362559
876451	361955
472510	362559
73761	1610978
1026533	312430
355805	5397
157895	929
184109	361955
1114918	593951
793907	1663356
681789	1455
202966	1527
202966	5709
653908	1030497
872291	361955
753192	361955
388087	998
388087	593951
1115239	593951
173866	1335
458748	1225
742795	1328
880936	361955
422366	1228
814903	361955
856308	361955
149763	681680
848680	361955
18577	241635
358839	1480002
545014	926
947602	11064
1239645	1584608
457038	362559
105726	312430
742594	312430
939277	1671849
202164	312430
43133	1047
1004166	1497866
1188275	312430
783484	927
506012	1308
100729	1240
820558	361955
452443	362559
447592	362559
1080376	1467
448187	952
448187	1584546
428732	5622
427238	835
28862	1285
78494	1135437
328804	10788
734405	1585376
814060	312430
1050924	5397
182673	312430
424209	1584595
877746	1100
627263	1407
60795	1408
347218	1408
347218	1431
453567	593951
591332	593951
151037	941
151037	1584772
75158	5388
342176	1225
956108	1437
149765	1322
149765	681680
351609	1610978
382951	1610978
211066	1610978
932643	1550796
566	1331
562050	913
167558	752
167558	1391
167558	11026
167540	916
91777	900
167556	752
167556	1391
167556	11026
305497	897
305497	1399
189608	1396
122120	1388
120054	1392
57460	1406
279697	915
279697	1399
537293	771
114407	916
84760	904
627264	1388
93797	916
342408	897
28863	1410
516159	907
5072	1660993
459797	1216
196547	1215
843145	1216
460747	1216
1126701	1668249
152482	946
44537	1477301
425703	1406
293749	1098
865817	1107
1079213	1584296
149768	681680
875660	10709
449479	312430
388995	1464
460217	857
1124879	5361
1124879	10704
331096	11044
1206197	312430
1216319	1330464
252851	1008348
825296	361955
1248407	1620878
811979	361955
744935	5703
842033	361955
867142	361955
462907	362559
840631	361955
792825	1406050
1231305	5350
1231305	10708
866181	361955
910160	1225546
695653	1406531
260615	765
1101700	10773
1101700	10788
768855	312430
1115247	1651050
439847	362559
827886	361955
824988	361955
441757	1001825
1077232	1651050
1230997	489164
983586	1668249
865546	361955
78949	10526
531295	362559
598879	1668248
793709	1663356
793672	1668632
43829	1406534
455848	362559
449230	362559
519661	594073
1098146	5350
742209	1658604
1156252	1014782
979620	5363
149770	681680
259501	1653243
466474	362559
439081	362559
463365	362559
63841	361955
827976	361955
911975	1651050
828272	1651050
149772	681680
864539	361955
853789	361955
814945	361955
816447	361955
828039	361955
816910	361955
137612	312430
446004	362559
106308	312430
436363	362559
850506	361955
877981	361955
890260	361955
468437	362559
890580	361955
13375	1061
529280	1046
91346	1053950
850983	241708
528869	1217
869392	361955
874056	361955
909947	1203988
1192390	1665726
284129	1610978
704805	1492561
1247164	1092
111862	1239
111862	11025
172910	312430
645830	1444
10531	312430
845092	361955
44711	1406534
180029	1497866
989801	1003699
74157	1308
74157	1309
74157	11034
709166	1643901
289619	1216594
885858	361955
1230916	5366
1230916	10705
911540	1651050
760171	849
1209740	312430
821517	361955
262616	1479742
913184	1653243
757102	1620684
810024	1406050
815260	361955
111219	681680
725301	1556547
393805	1556547
149774	681680
793730	1663356
149776	681680
875083	361955
181003	1651050
824974	361955
868264	361955
910707	1651050
820326	361955
746563	361955
812937	361955
868267	361955
113436	312430
1079225	711
55471	1479739
1005976	705
957655	1631586
766652	361955
877103	361955
828173	361955
1176033	1572235
449049	362559
177282	1001825
473612	362559
590228	1631586
446550	362559
461579	362559
828228	361955
457964	362559
390842	361955
374855	1282
643781	361955
815972	361955
652375	1068
177617	1095
307189	1421
116069	1156
191363	1237
627762	1585640
401243	1585640
764748	989
764748	1213
542121	1465416
149781	681680
117793	11044
285518	1418486
286207	986
286207	97992
1118081	1071
1096366	1375
790646	1213
120194	1581014
941188	1581006
941188	1581014
941188	1581018
32556	982
150509	312430
828057	361955
343664	5329
853855	5401
734289	1328
1034163	1582677
843268	1581011
127015	1581012
1236209	1328009
117768	312430
356340	1403
974872	681025
887645	10528
149782	681680
149783	681680
1203516	1563362
33278	312430
149784	681680
149785	681680
437687	1375
627666	139879
32114	11041
858227	5366
858227	10705
858227	1548780
115465	312430
345825	10783
797186	1663356
22150	594073
520346	312430
368164	1048
310806	312430
672752	1499578
1176547	1668767
824907	361955
193247	138977
241486	802
973344	1497866
866168	361955
229418	1058
981191	756
102337	808
1190363	1216
1190363	1217
132571	1604
164776	1497866
1106755	1497866
933074	593951
122116	312430
152664	990
85057	1471
866428	954
632246	982
450555	312430
1155110	1665726
65673	1163
455039	362559
759757	847
430583	1653245
811473	312430
860469	1610978
1244070	1238
808950	1581012
772516	1013
785617	593951
823966	593951
1215938	609737
517998	4882
462225	362559
474869	362559
460354	362559
1143707	623
515944	1245
873275	361955
629714	4734
1129658	1581004
121918	241893
121918	241896
750481	1653243
1000063	1488281
483584	6177
70505	312430
27114	981
938877	1307
938877	11026
877617	361955
446058	312430
280218	988
168202	312430
280702	988
127065	4740
104122	312430
442474	362559
866150	361955
180733	1651050
180729	1651050
864840	361955
876491	361955
149786	681680
284334	1236
368446	1208
1121818	5628
746387	1591
51408	11034
872304	361955
456529	912
858967	361955
875985	361955
862034	361955
458075	362559
473987	362559
890268	361955
861866	361955
147808	312430
163511	1651050
745213	1499163
91702	1651050
283928	1001825
862936	361955
828030	361955
805802	361955
468293	362559
821472	361955
1032273	1499472
688530	1499472
167372	807
477244	361955
17489	312430
5290	1625786
1106914	1625786
131884	138986
131829	138986
566358	1661894
104475	4740
572713	1572233
859985	361955
61540	499024
866214	361955
88848	1668248
671424	1497866
630292	1572235
341543	504997
1192540	312430
1109073	1658604
201374	1653243
900749	1583876
797183	1663356
854994	1055
1123999	5349
459604	809
59195	1486597
374795	804
778156	5369
778156	10787
873571	1556548
1135380	5367
325152	5331
867946	10777
867946	1597650
228878	312430
816154	361955
158260	1421952
775616	1585376
504567	1091
783503	1455
792609	760
639787	5366
33187	1668249
424090	951
1239572	1610957
426589	312430
643273	1670765
805820	5261
1158676	1330464
190022	1471688
1080328	312430
221798	312430
680913	1574071
805818	5260
281467	504997
152672	922
751994	1268
728844	1456
552957	1587
1009660	1092
46934	312430
172471	312430
250234	1048
1039631	5634
407311	1468
84542	312430
871786	241708
47852	312430
429531	5623
429531	1210203
890293	361955
326505	1422
482362	1572235
865233	5597
794215	840
857716	361955
120903	837
874039	361955
1081636	711
545281	5697
152673	922
1223804	1488281
826517	849
462435	362559
997699	312430
468968	1203946
243146	361955
706234	1538791
870661	361955
1225863	985
813966	361955
467461	362559
800543	1406050
466809	362559
186470	312430
459954	593951
814339	361955
884121	361955
332244	5342
110233	1000324
443349	362559
447932	362559
866184	361955
1004175	1497866
1025598	1225
442748	362559
822387	361955
456573	361955
554982	361955
824919	361955
470319	362559
158274	1421952
444925	1610978
308555	1094
707535	1559
472961	312430
898990	1665691
190474	1651050
181765	1651050
1229649	1651050
820626	361955
820626	1651050
510062	241635
884494	361955
457447	362559
247143	1651050
469196	362559
16844	5628
847894	361955
158277	1421952
793441	1663356
42690	5607
1197351	1548780
659177	1529
1106806	5364
1106806	10705
459673	814
349092	5330
149787	681680
346081	312430
1113783	1610978
653129	809
783477	1482776
473994	1543265
746489	1590
446918	362559
466795	362559
937671	4737
967438	11064
58909	1501538
663991	944
450136	1574
736950	10837
12367	1572233
875089	361955
1201512	1621837
431816	362559
1097384	1595070
1106777	5364
1106777	10705
39857	1581037
508350	5349
428034	1260
710479	1581007
931799	1584199
811533	361955
811533	1665691
911230	1175
933968	1179
811307	361955
864839	361955
31048	1610961
1216649	25222
388989	10793
875382	910
820451	361955
1135363	5362
1135363	10705
706641	1309
814891	1625786
1156297	11041
1208877	186073
703723	312430
13768	362559
896684	10709
444851	362559
876778	361955
860891	361955
811062	361955
1189430	312430
582591	1085360
427724	1118
235024	1134959
930034	1134959
851388	1516227
771806	4736
515915	11064
427405	5604
637552	25228
1000198	1580996
784087	1620878
831029	5616
115474	983
1237376	982
855860	1526845
78432	1406825
78428	1406825
195180	923
579982	10557
149788	681680
1137067	929
158289	1481830
660482	977
810567	768
950132	1114
948435	1118
622854	1668767
800028	1664671
1055157	1625786
346375	4739
31844	1625786
601464	9372
91335	1335
91335	1053938
91335	1592440
712900	645
463766	1611848
458078	362559
1244965	954
817952	361955
99426	957
99426	11033
749080	1610973
1190369	139880
848687	361955
456314	361955
819608	361955
890262	361955
869508	362559
865262	361955
802425	1580161
132535	594073
354173	1046
402340	1092
30875	1625786
68777	1445
826534	769
826534	1397
826534	1592442
262022	1581024
40630	241708
282984	1146
444910	10787
135339	138981
1208093	138981
276886	1492561
442513	362559
97063	809
396391	1355
122889	1581012
144320	1098
717096	10783
453795	5595
344543	1584536
892911	139877
49012	594073
597479	10557
326983	10705
870829	361955
655346	929
554672	1585376
284103	5365
503761	361955
924365	361955
881098	361955
471120	362559
821494	361955
450744	5703
714263	1620878
422734	5611
403099	1552
443972	362559
835589	361955
876212	361955
881805	361955
874062	361955
764594	1499163
